,text,target
1598,for nice dp for his wit and incorrigibility for good tweets for his humor followfriday,1.0
1599,hope the neighbours like my music ha bit of flo rida to wake them all up,1.0
1600,just loved he just not that into you such cute movie,1.0
1601,is resting and preparing for cg tonight,1.0
1602,sing it with me livin my life like it golden livin my life like it golden via love jill scott,1.0
1603,ahh mid term holidays are here shopping with family tomorrow yayyyyyy,1.0
1604,it such pleasure for designer to have client like that have few awesome,1.0
1605,thank you for the followfriday and such esteemed company we like oh and right back at you because you are magic networker,1.0
1606,searching some photographs of baek sung hyun gawd he looks lot like someone know wiwit,1.0
1607,looking for sponsors for charity event if you re interested or know anyone that is let me know,1.0
1608,platypus lite is live on the app store enjoy bit free gaming which includes the two players option over the wifi,1.0
1609,goin home will be reflecting bout emptiness on my way home will continue listening to the podacast later the rain fits the mood,1.0
1610,it scrummy especially crunchy,1.0
1611,feels full house baby,1.0
1612,now going to sleep am dis da life lol,1.0
1613,have to admit can be directed to do lot of things with timtam or,1.0
1614,bought wwe greatest stars of the dvd yesterday and excited to watch it on weekends sure my hbk is one of the greatest,1.0
1615,the telltale signs have appeared new slung low show is on tonight,1.0
1616,thanks yeah figured why not put up the douchey maine one hopefully at warped ill get way more,1.0
1617,ow your mum is so cute what her name and voted in you too,1.0
1618,hell yah you know went to high school with jordan farmar,1.0
1619,gladly take any guiness record as long as feature in the book,1.0
1620,signing off now till tomorrow tweeps saturday it is here yesss enjoy and love life,1.0
1621,obbsessed out today woop woop,1.0
1622,planning my summer vac,1.0
1623,oooh looks fabulous must buy one immediately oh already have,1.0
1624,okay now lets try twit pic will it work my office garden,1.0
1625,my first yeeeah,1.0
1626,iandien theodor bastard mulen rouge siu ir rekomenduoju,1.0
1627,watch it next week ll even remind you it ll all make sense lol,1.0
1628,both ears open meaning it goes in one and out the other lol,1.0
1629,one of the best concerts have ever been too prince was speaking the gospel amen should add,1.0
1630,juditka itt pasid,1.0
1631,heyyy everythings good happy that finally got ch out see you got the faa tee lucky need to get myself one,1.0
1632,california sunbounce mini zebra hell yeah baby,1.0
1633,long time no talk hope all is well,1.0
1634,thanks that is exactly what wanted to hear,1.0
1635,cancom have been added to flying pig jobs,1.0
1636,the deadliest creatures on earth some of them can be vicious do agree,1.0
1637,have my high school reunion today years after its love hate thing reunion,1.0
1638,my bing will replace google and wave ms office,1.0
1639,what does bing mean,1.0
1640,thanks mate the security risks of web not revolutionary but still important,1.0
1641,followfriday you back,1.0
1642,sharing my musical skills tonight lookout world,1.0
1643,watching pokemon with em,1.0
1644,it was not wankers cramp it was wankers strain only deep heat will work now,1.0
1645,my gawrjus pussy lovers and two of the funniest gals ever and followfriday,1.0
1646,on the phone to alex talking about our holiday,1.0
1647,are you guys sitting in coffee house close to the city can join you probably,1.0
1648,im big fan of htc love the android soo cool,1.0
1649,would be nice indeed,1.0
1650,yeah technically work too but sick cough cough,1.0
1651,do too cheers,1.0
1652,silence speaks louder than words,1.0
1653,jeremy kyle is on this morning ahahah yesss love him,1.0
1654,been up for days straight lol never sleep,1.0
1655,moving out to trydan twitter meet up see you there,1.0
1656,good night everyone,1.0
1657,sleeeeeeeep time for me banquet was awesome and boys appreciation turned out well ascn,1.0
1658,morning bright sunny here so the weather,1.0
1659,and good morning to you big daws how your morning,1.0
1660,you make me lol,1.0
1661,at workplace lot of work to do,1.0
1662,tis my birthday tomorrow goin to local theme park,1.0
1663,currently in line for indiana jones at disneyland,1.0
1664,is looking forward to champions day at old trafford on sunday any journalists that would like to attend please tweet me,1.0
1665,good things can happen if one let them inspired,1.0
1666,rawrr it means love you in dinosaur,1.0
1667,love the sound of rain knowing can sleep in,1.0
1668,dont remember haha quite few we do it every year just hope bandwidth holds up,1.0
1669,ah shower always helps,1.0
1670,hope you re having the time of your life tonite thinking of you,1.0
1671,new cover looks great,1.0
1672,glad you like the pic,1.0
1673,at work application management sunshine,1.0
1674,happy stupid crazy tousist hahaha,1.0
1675,at first was afraid was pretrified,1.0
1676,precious is back yay,1.0
1677,time for boat on the river,1.0
1678,have one too let help each other let start with eating chocolate,1.0
1679,lol told it was amazing,1.0
1680,bom dia good morning followers wif purty nambers tu and is the last day before vacations,1.0
1681,waynehead,1.0
1682,fr awesome thank you man,1.0
1683,the longest pull website will be closing on th june if you have not had chance to donate please feel free to via,1.0
1684,wow that awesome,1.0
1685,looking forward to tonight now too early to start getting ready yeah maybe,1.0
1686,looking fwd to prargue food festival this weekend,1.0
1687,congrats,1.0
1688,got the laptop but no golden rings this weekend job is to get it all set up oh joy,1.0
1689,hey im tori how are you,1.0
1690,excited aaaarrrgh and have had possibly too much coffee brbzitboop krrrrkzik and relax,1.0
1691,give us the addy and we ll all be there,1.0
1692,very strong start,1.0
1693,only in japan toilet paper with horror story printed on it will make you crap your pants koji suzuki,1.0
1694,smitty should get ninga gadian and you can help me out in it because ll need the help kinda suck at ninga games,1.0
1695,cutting short film,1.0
1696,bring the sun lotion,1.0
1697,oh yes wine clock is daily occurrence chez nous early and often hic,1.0
1698,nom white mice,1.0
1699,good morning are the updates already up affraid missed them somehow cheers,1.0
1700,of course absolutely swimmingly,1.0
1701,would like to follow my mom does obama has twitter or godzilla,1.0
1702,well us brits have to wait few more days for it thought it was all gonna released at once guess it worth the wait,1.0
1703,lucky me got into the finals from bacardi promotion traveling around europe,1.0
1704,need say see you later,1.0
1705,welcome to twitter how exciting now have to get my mum to join,1.0
1706,saturday night fever is on amc tune in all time classic,1.0
1707,is waiting for pm,1.0
1708,good that what thought just checking prrrr prrr prrrr,1.0
1709,thank you another trivia to fill my overly full head with xx,1.0
1710,can not express the feeling have now all can say is to god be the glory,1.0
1711,so excited to see what you have in store next support,1.0
1712,black one suger please actually just made one,1.0
1713,steve seriously can only explain it with pic or that gadget in total recall with the impression of the aliens hand,1.0
1714,to do list continue packing put on nailpolish sleepover at mik boracay tmrw yay beach,1.0
1715,it took long time of writing descs wrote new one for tirloth and pwned elathrad ll probably scrap them tomorrow but,1.0
1716,oh and cant wait to see the episodes im sure you re all doing brilliantly,1.0
1717,hold on have another question before go off to bed ah haaaaaaaaa,1.0
1718,haha good guess so believe you will be in germany next week are you excited having any plans on partying yet,1.0
1719,all the best to you too as you are beginning new journey,1.0
1720,thanks for fixing the maven eclipse plugin so it can work with wicket again,1.0
1721,refuse to help ur wearin ed hardy lol,1.0
1722,work til home to nap watching the big bang theory all night,1.0
1723,how about fingers toes,1.0
1724,tks,1.0
1725,thanks for the followfriday,1.0
1726,thankyou,1.0
1727,well yeah think pretty lucky huh haha thanks,1.0
1728,woooo it was great very good music and you got great deal for that cd,1.0
1729,thanks for following have followed you already,1.0
1730,home sweeet homeee driver fetched me home from cousin house today saved me from walkkking hohoho,1.0
1731,can not accomodate may be ppl for night or two will ask around,1.0
1732,not much of weekend for me afraid get to work tomorrow ll just have to make the most of tonight and sunday,1.0
1733,yay maya is really cute name good meaning too from memory,1.0
1734,no dancing ll be happy voyeur though have coffee talk radio interview in the morning so need to sleep mwuah,1.0
1735,yay weekend is here heading to expo for songs of solomon later on,1.0
1736,hmmm think it might be time for tea cake,1.0
1737,bogus how gon club witout me lol heyy mamaz,1.0
1738,at last my cam is fixed leaving morrow with friends and hopefully heading to kartzone if it stops raining,1.0
1739,enjoying my free month membership at snap fitness ve worked out days this week so far little sore but can still move,1.0
1740,very very cool its holiday time and usually sleep long but will wake up early on tuesday to receive the cd,1.0
1741,maybe it can start new chapter like the soaps archie separates from veronica and weds betty happy ending,1.0
1742,singing should ve said no by taylor swifty,1.0
1743,oh yeeeahhh thats why and love us haha,1.0
1744,looking new interesting people to follow,1.0
1745,wishing the day would hurry up so can go and chill in the park,1.0
1746,yup yup she is aww well im sure somethin will turn up soon if not im sure amber wud build house out of paper or manga lol,1.0
1747,the rain stopped thank god hope the sun will shine tomorrow off to the beach in few hours,1.0
1748,days clear of writing whatever will do the benefits of handing in piece early and before deadline,1.0
1749,too ll be tweeting about it,1.0
1750,new teatowels are the bizzo,1.0
1751,thanks for the link this song on night at the museum they were the cherubs,1.0
1752,the one that got by mtrcb,1.0
1753,can do this,1.0
1754,love it,1.0
1755,shares more info about yahoo purple project,1.0
1756,lol amazing isnt it weekend plan chalked out incoming cash cant get better,1.0
1757,ll talk about the idea once ve made it work lol do not wanna talk about something have not got to work yet,1.0
1758,have surprise for parisindy when see her next,1.0
1759,totally agree each day is the opportunity to unleash our creative powers,1.0
1760,you have to keep younger outlook sure do not feel like granny and do not act like one either,1.0
1761,hi peoples dang im tired my bf broke up with me and need someones sholder to cry on at least my friend is setting me up with her ex,1.0
1762,or wolfram alpha is going to substitute everything,1.0
1763,good how are you hope all is well,1.0
1764,plain ol rice will do me fine,1.0
1765,ty for the followfriday luv follow him tweeple he fun tweep and owner of luvly bassets,1.0
1766,just woke up after sleeping from in the morning so have no idea what to do on twitter haha im newb had desert for dinner mmm,1.0
1767,give it time it still early,1.0
1768,yep did it not becauseiowe anything on it but to help me not to purchase so much stuff in the future,1.0
1769,have taken one call so far urgh work please give me work still buffet food later apparently and we all rock says upper management,1.0
1770,thanks and yeah that was pretty cute the site is actually quite nice,1.0
1771,interviewed by of promotions co uk great comedy images,1.0
1772,if want send me the pic ll crop it for ya,1.0
1773,youre welcome good luck with the launch,1.0
1774,new here,1.0
1775,hour left to start for dis weekends trek from pondy,1.0
1776,bye twitter,1.0
1777,am following you guys everybody,1.0
1778,morning peeps,1.0
1779,the male host on my plane thought you were cute lovey,1.0
1780,go get one otherwise yourll be regretting it the whole day haha,1.0
1781,nothings secondstomars,1.0
1782,looking forward to civilised eve drink with friends yeah right civilised until the vino takes hold of my little legs,1.0
1783,gua lo ank mn,1.0
1784,hope we can help,1.0
1785,eu uso wireless no vista,1.0
1786,responsen twitter surveyen har varit mkt god and still goes on,1.0
1787,plans for today actually clean my room actually tidy my room change bedding and then chill,1.0
1788,waves energetic like always need break before lunch to say hello to you,1.0
1789,at dinner party you can never go wrong with fruuuubes lol,1.0
1790,loves video chats can not wait for to wake up tomorrow see the bbm she sent,1.0
1791,boys before flowers is awesome specially so yijung and cha gaeul story try to watch it it great,1.0
1792,am flight is not too far away sleep well and get up by am hope enjoyed tukwila,1.0
1793,yay answered my twitter cmnt on their facebook chat watch it and hear it when are you guys come to australia,1.0
1794,having lazy friday off school til thursday the th,1.0
1795,ma get you high today because it friday you ain got job and you ain got shit to do goodmorning,1.0
1796,back from lsc acet doesnt have science pala ang saya,1.0
1797,do not always on serious note hope you are able to fix on what you want to do and then able to do just that faaast,1.0
1798,gotta get outta here bye and night in advance everyone,1.0
1799,couple of friends just gifted me some microsoft points for my birthday what an awesome eco friendly gift galactrix here come,1.0
1800,seriously love you you re so funny,1.0
1801,hvd comic serif pro free download is the new comic sans spread the word,1.0
1802,omg for some reason really like facebook,1.0
1803,welcome,1.0
1804,hi there mono how are you and how come you re in bed lucccky unless you re sick then that not lucky,1.0
1805,the beginning of friday traffic heading to gi long awaited planned dinner the ducklings,1.0
1806,uh oh you re not one of those guys who rides there razor in skate park are you,1.0
1807,so she is tester thats,1.0
1808,off to to get pampered hope everyone shake and bake their cake and snake enjoy the weekend,1.0
1809,home made,1.0
1810,prepared new header for my blog,1.0
1811,lookinq arounddd just joineddd,1.0
1812,am so bored someone entertain me,1.0
1813,yeah guess we do prefer the lighter beer my fav is beer mixed with lemon in german we call it radler,1.0
1814,resisted the temptation quitsmoking,1.0
1815,hey alan cheers for following hope all is well in trocaire ie,1.0
1816,it must be really anti climatic for people who will attend one of presentations if they happen to follow him on twitter,1.0
1817,nice eyelashes thought,1.0
1818,hi ian how did the gig go see you soon love you xxxx,1.0
1819,lmao yup was not pretty,1.0
1820,karibuni furahiday goin well not in skul yet tho am still sortin some issues,1.0
1821,just registered for voting in next year election under my married name proud poliquit,1.0
1822,at mi corazon tequila bar with fantastic place having great time,1.0
1823,mnemonic for types of competition cranky people often can not tolerate each other ll go with the grammar goof and just remember,1.0
1824,good luck how far along are you perhaps let one knwo she can help with the deception and get really drunk,1.0
1825,trutv is forsure very entertaining hahhh,1.0
1826,dude still hoping will win,1.0
1827,oh my ve just woke up time to get in that sun morning people thanks for the ff mwwaaaaaaaa,1.0
1828,wishing large mac screen was in fact small mac book so could go work in the sun so hot and its only,1.0
1829,cool anberlin might see who supporting and might go too,1.0
1830,going to bed night er morn whatever you get the point,1.0
1831,have told you lately that you are fabulous,1.0
1832,oui je accord is that right xp,1.0
1833,,1.0
1834,got jimmys cd from when he was in ireland too lovin it,1.0
1835,correction corruption left politics,1.0
1836,where,1.0
1837,followfriday bbc radio kent early riser dj also very nice tweeter definitely worth follow,1.0
1838,thanks for the follow,1.0
1839,congrats on achieving the th,1.0
1840,thank you and thank you off to my old home town to meet someone have not seen in years,1.0
1841,of course,1.0
1842,tweetdeck is great you ll never imagine how twitter would look without it,1.0
1843,hehe liesgirlstell so true and funny liesgirlstell ve got headache,1.0
1844,was at ka bet now going to seria,1.0
1845,looking good in that gucci bikini,1.0
1846,good talk thanks for the ear,1.0
1847,yes can not be worse that this hope,1.0
1848,am rather sleepy now,1.0
1849,well upton park is the best place to play footie come on you irons,1.0
1850,going to study for my last exam see yuhh,1.0
1851,sher sher haha legend,1.0
1852,yeah ll have to reinstall it and find my login will let you know when do mate,1.0
1853,you look fabulous,1.0
1854,would love to staple things to your temples,1.0
1855,mazing show last night shame waited outside for like an hour to see you with me styleephone rubbish lol but loved the show andyx,1.0
1856,is actual adam lambert really following me here hmmm claims to be nice thought since we did meet this week but who really knows,1.0
1857,morning lovely people,1.0
1858,finally finished tale of two cities last night feel extremely triumphant,1.0
1859,gonna say bye for bit tweet you all later peeps,1.0
1860,santa clara is the county wuteva is fucking state of mind,1.0
1861,on the way to nottingham with emily,1.0
1862,no gummy bears too bad any fizzy colas at least,1.0
1863,check out these social networking sites that pay for you to play,1.0
1864,surveys polldaddy com bb dac poll for getting edu views of laptops in schools thanks to those that have replied,1.0
1865,the sun is out the sky is blue think it chill out time by the canal and watch the world go by,1.0
1866,seeeeeing hannah montana today,1.0
1867,having an epic night,1.0
1868,off to work have wonderful day everybody,1.0
1869,thanks man,1.0
1870,hey jessica my name is caleb price was dropping by to say hello to you and hope your doing well on your parts ok,1.0
1871,album pretty much finished last final tweaks then putting it in little boxes,1.0
1872,loving the idea about having our own colony captain poynter you find the island will provide the transport,1.0
1873,to twitter with my mac is like to climb the mount everest,1.0
1874,chilling with the ipod on shuffle and dim simz,1.0
1875,kubok,1.0
1876,another eventful day term breaks are wonderful,1.0
1877,wahey look what came today,1.0
1878,for the fluff have great time at legoland,1.0
1879,pleaswe dont will take your email out now,1.0
1880,mon right are not,1.0
1881,lying bed sooo much to do today but this is much more fun,1.0
1882,that so sweet of your mom,1.0
1883,night twitterville see you again in few hours,1.0
1884,west tx for now then possibly la,1.0
1885,sounds like ton of fun you enjoy that,1.0
1886,welcome back this time you re free no notebook and no effing richard dickwotsit mister data monitor,1.0
1887,ahhh hope so too let me know hehe,1.0
1888,played fun warm up set with craig before handing the decks onto seb chris they re rocking it,1.0
1889,we have cheeseburgers apple pie and soda shares,1.0
1890,using the mata hari approach,1.0
1891,haha so glad you came hot tub full of boys wanting to get naked is not my idea of fun night unless you re there,1.0
1892,second that,1.0
1893,yeah saw that on the internets today listening now,1.0
1894,dang thats tiight haha so bet he yo favorite laker huh,1.0
1895,it raining,1.0
1896,got some boxers they say chick magnet on them,1.0
1897,did you see the ui for wave seriously it will upset you and make you all antsy,1.0
1898,how did you find me out of curiosity what search term did you use welcome to twitter by the way,1.0
1899,woo was just told that my friends friend who met yesterday thought was apparently have very young face happy with that,1.0
1900,good good and now first time entrepreneur presume infy was my first job too,1.0
1901,waves back hey it almost lunch time for me as well mmmm home made vegetarian tikki masala yummeeeh,1.0
1902,followfriday update just for the conversations,1.0
1903,meinst du mich,1.0
1904,did tell you that we have the album title the day we ran into the sea aahh well time for work,1.0
1905,do some work client service,1.0
1906,what am doing listening to the black parade on repeat you,1.0
1907,isnt it its boiling me is opting for bbq,1.0
1908,sun is shining weather is sweet thank god up catch me if can,1.0
1909,heck yes,1.0
1910,as am says so on my friendster and yes soeulmates,1.0
1911,plz have look at min survey about laptops in schools thank to those so far,1.0
1912,work till three today maybe ll get lucky and get to leave at two or three,1.0
1913,love it adorable just about to listen to songs now,1.0
1914,goodluck for the stovia,1.0
1915,sensational soft rock songs,1.0
1916,they are hahaha very jealous xd,1.0
1917,did not want to leave my bed this morning either ahahaha go ooon you know you want to sleeeep,1.0
1918,one tweet with the wrong hashtags and being followed by some anti depression twitter account,1.0
1919,do not you just love it when an unexpected order comes in happy boy,1.0
1920,take care and do not spend tooooooooooooo much of time before your comp or laps,1.0
1921,weeeekend and very long because we have another holiday monday,1.0
1922,what lovely day for train ride gotta go and see client in clacton essex,1.0
1923,you look so mature and beautiful,1.0
1924,you gotta respect the market its everyone father never miss with ur father,1.0
1925,thanks lach,1.0
1926,true they must be solid adamantium no babies for that couple,1.0
1927,new video pearl dream,1.0
1928,love to love you,1.0
1929,omg yayy,1.0
1930,kush is kickin in time to crash nice to meet some real peeps,1.0
1931,hello mrs,1.0
1932,it was so hilarious hope you do not have any bruises such good sport,1.0
1933,ummm so just say hi ll say it backkkk hahaha,1.0
1934,wow how good was your performance on bgt on thursday that was the best performance ever you are amazing,1.0
1935,thanks sweetie had lovely birthday,1.0
1936,thats why love him question pumunta ka ba dun sa fob concert nung,1.0
1937,awesome arvo km run rum coke now chops red wine,1.0
1938,starting my brown bag at ipc media soon,1.0
1939,ps how on earth could forget her she unforgettable,1.0
1940,on the way home,1.0
1941,time to rob the fridge think,1.0
1942,rt surely its not proper to be expected to work this hard on friday she said proper,1.0
1943,its only bley friday what will the weekend bring us this time btw cars in for mot hope it will pass st time,1.0
1944,to know how to get followers in days make no money doing it good tipps but money jesus,1.0
1945,heart huda,1.0
1946,how do tell your boss you re no longer happy with work without getting fired hehehe any suggestions,1.0
1947,fine follow for followfriday why well just have to dammit,1.0
1948,uh oh bricks them what do you new shoes look like,1.0
1949,should chat about liesgirlstell and liesboystell on air today some funny ones,1.0
1950,you can say worm is the best,1.0
1951,couldnt dm your dm all good yes am into meditation have been for years,1.0
1952,danks,1.0
1953,very happy that the veronicas are doing uk tour,1.0
1954,looking forward to being there,1.0
1955,would vote yes to blogging about your first lesbian experience,1.0
1956,im on myspace cracker tommorrow,1.0
1957,goin to get breaky soon should get our new phones today happy dance idk which one want yet just wanna get good deal,1.0
1958,thats when it starts yeah,1.0
1959,will shower now,1.0
1960,see told you gym is bad for you but wine is good,1.0
1961,haha its fine for me im worried for my friends tho xd,1.0
1962,home drank but did not drunk more dexter goodnight,1.0
1963,ktb has me,1.0
1964,thanks will do supposed to be fine this too spesh for mon fri workers,1.0
1965,is off to the crazy lady house yay,1.0
1966,wahhoo well good shop in primark yesterday love abit of primani,1.0
1967,life itself still remains very effective therapist qoute,1.0
1968,is watching twilight again,1.0
1969,ok feeling betternow see its always good to talk things through with people,1.0
1970,yea it going to be filled with mindless violent tearing adventure with sweats breaking out,1.0
1971,holidays love it,1.0
1972,hey small midget calum kidin ur kool wuu wb amy,1.0
1973,yeess just took all the clothes that do not use anymore and gonna take them to da fleamarket not feelin lazy super,1.0
1974,lmao tranny lol love that song lmao,1.0
1975,wow the mass effect teaser is short but nothing short of awesome,1.0
1976,travel day on my way to or tambo intl airport next stop cape town,1.0
1977,at work the first half of the day was stressful the second half is chilled have an important meeting tomorrow and campie awards,1.0
1978,yeah it the weekend gotta love that,1.0
1979,aw shuks wonder if you could spread that around bit little fella allus needs biggin up whenever possible,1.0
1980,doing well thanks glorious day apparently raining in munich though any job news,1.0
1981,really not sure abut meatcards intrigued about the gongs though how big small sit on desk carry in pocket,1.0
1982,on the train on my way so see the jonas brothers concert opening day here in the sunny uk,1.0
1983,hey girl am soo happy to see you lol,1.0
1984,goes to heidelberg on the swr rock am ring tour,1.0
1985,as my last tweet of the day for my th tweet leave you this enjoy the upbeat part goodnit,1.0
1986,yay hopefully my copier fixing skills from today will help,1.0
1987,some people hate to express their undying love take that haters you re now powerless,1.0
1988,hmmm we were just thinking about paul the party animal parker and richard ricky dicky dickers anderson are they on twitter,1.0
1989,hey damien cheers for the follow and the email will have read and get back to you,1.0
1990,thankyou for the ff,1.0
1991,is at home and happy to have talk to him over the phone while ago loved it,1.0
1992,wow they are indeed infectious they have instantly spread to gr towers,1.0
1993,how about some stories about vegas,1.0
1994,most people say weird for going to bed so early lea has given me ideas of branding myself as product consultant,1.0
1995,should make your friend take you out again next wk and pay for you bcos of it,1.0
1996,yeah ace see jj was it so hard to make title sequence all is forgiven after star trek though,1.0
1997,oh what beautiful morning,1.0
1998,moral of the story here maybe need to apply myself and show my true abilities or not eat chic fil after,1.0
1999,im thinking need coffee to wake me up now lol,1.0
2000,picture perfect skys performed at our skoool they were awesome,1.0
2001,iamdiddy today is nobitchassnessfriday give hater hug retweet,1.0
2002,watch this likeee,1.0
2003,where your forum post for me to respond to url,1.0
2004,reminder watch older low quality youtube videos in hq how just simply add fmt to the end of the video url,1.0
2005,sam dave design is now on twitter,1.0
2006,followfriday nominate my workmate because he can name all past present members of bucks fizz,1.0
2007,watch sex drive,1.0
2008,dpcampswe,1.0
2009,haha they will be jealous forever your the most jealous,1.0
2010,shares my multiply site,1.0
2011,best be,1.0
2012,exercising,1.0
2013,kings yet to come but yall ready know gon on my list,1.0
2014,on my way to the city for some lights and room can make anything sound boring,1.0
2015,your aprons are great,1.0
2016,mins to knock off time yeah very excited for later see ya guys all those who are going to later,1.0
2017,watching about google wave looks good now can have nice android phone please,1.0
2018,sat in st class having breakfast hmm smoked salmon or full english there just to much choice,1.0
2019,off for some martial arts xx,1.0
2020,my clock off local time is pm fyi,1.0
2021,just arrived in paris adorable hotel room surprise bouquet of flowers on the desk for me,1.0
2022,and finally have correct colors on my screen yeah,1.0
2023,life and the changing ways you choose to respond to it guess,1.0
2024,gon have sum fun day bitches dont worry min take lots of pics and photoshop in them lmao,1.0
2025,bad woke up at cuz thought overslept and couldnt go back to sleep lol buti got nap in later,1.0
2026,iphone wait till ya get rdp ftp on their and ya can fix client problems from the middle of field,1.0
2027,,1.0
2028,fancy having some fun in the uk sun this weekend,1.0
2029,you should try pain au chocolat from it almost the same size as cow just ask the guys,1.0
2030,heh no do not have the ingredients it sounds good though,1.0
2031,found it on some dudes myspace they hell outta time,1.0
2032,hii donnie hope your doing good love ya and cant wait till summer tour,1.0
2033,welcome sis,1.0
2034,tonight was off the hook another adventure to put in the books love you baby eddie pep,1.0
2035,tafe was heaps good today,1.0
2036,dapperen yes it took while to join but it fun by the way the wishes get for the wish tree are hilarious,1.0
2037,ja ang iem ir the prodigy firestarter tad latvie iem zigm ra liepi es sak ru ugunti copyrights keny,1.0
2038,but if someone told you there was sun sea and surf there would not you be little intrigued would,1.0
2039,aaaaah well ll follow you and that ll sort it,1.0
2040,looking forward to sitting out in the garden for lunch at friends house,1.0
2041,that looks good enjoy it do not forget to tune into the fa cup tomorrow,1.0
2042,agreed have being doing too much mallu bashing with the brilliant so decided to give it rest for bit,1.0
2043,thanks marian,1.0
2044,hahaha yes know and would be graduating with you but im next year im quite nervous though haha life goes to fast,1.0
2045,is going to try to stay awake for david ellen tonight,1.0
2046,thanks for following,1.0
2047,this town is in love with you enjoy see you soon,1.0
2048,yeah june come soon cant wait cant wait hope can pass everything happily,1.0
2049,welcome to the team lol,1.0
2050,someone just jumped in the maas lol,1.0
2051,yeah going to newcastle xx,1.0
2052,it is scone weather like are you having them with cream and jam could do with some now like,1.0
2053,is going to stone featherbrook tonight tis me friends bifday need funky tie though hmmm lets call the brother,1.0
2054,shoot me up hoy mmmm drowsy pain drugs,1.0
2055,like plsanr saying plsanr correct response cr,1.0
2056,arm is fine no more physical therapy unless you count bike riding,1.0
2057,has started his quest for world domination by studying how to use microwave oven,1.0
2058,ve been readin your lj forever and know you are really you mrs hayley timberlake,1.0
2059,waiting for sam see you tomorrow,1.0
2060,super aspon to uz nemusim pisat ja doporucil by som tam este linknut toto,1.0
2061,hate when that happens,1.0
2062,at kenneth copeland tonight sooo good,1.0
2063,love youuuu hyunjoong,1.0
2064,hi playing cards are you,1.0
2065,wishing the same hope getting ready for tmw trip,1.0
2066,today is nobitchassnessfriday give hater hug retweet,1.0
2067,know that one have good friday,1.0
2068,and on gmtv this morning you are so sweet cant wait to see you on tour in glasgow hope your exams go well,1.0
2069,in the studio being paid to write banging electro tunes sun is shining and my awesome wife is baking cookies some days just rock,1.0
2070,hottop is online in austin texas and looking for friends fun maybe more,1.0
2071,hatching pete on the th can not wait,1.0
2072,everything takes time to load today could do the climb quicker,1.0
2073,be back in fivee maybe ten,1.0
2074,ok off to get pool for the kids gonna be mental day,1.0
2075,amanda was deported from the west bank last night and is coming to parliament tonight for pint,1.0
2076,just moved in hello twitter,1.0
2077,just had my first driving lesson woo,1.0
2078,gloomy and raining in ottawa for third day running glad it is friday,1.0
2079,time and stress management no am not naming book this is the training attended this week,1.0
2080,good luck with the judging love the way you appreciate each performance,1.0
2081,yayayyayayay cant wait better be good shakes fist,1.0
2082,morning everyone on tonight at pm,1.0
2083,like honest heart to heart conversations with you,1.0
2084,hi sarahhh hope you found me already xx,1.0
2085,evening love ecomoon,1.0
2086,puff puff give my brother respect,1.0
2087,did you know if you use double sided tape to place neodymium magnets underneath your car you ll hit every green light,1.0
2088,wanna watch the movie up wanna go to six flags let go yes,1.0
2089,says mandaluyong boni is already passable,1.0
2090,not long till the lunchtime beer session begins,1.0
2091,see told you your thursdays were gonna improve,1.0
2092,friday feeling enjoying the sun,1.0
2093,its hot,1.0
2094,night everyone and goodmorning when you wake up and reas this,1.0
2095,only just woke up was sooo tired getting ready to hit the bude and see my gorgeous little boy hour drive not lol laters potatas,1.0
2096,hello there mkc communications happy friday thanks for following,1.0
2097,going to home from work without doing any work,1.0
2098,bought it yesterday so guess will see about that in the coming days,1.0
2099,know do not usually do lie ins,1.0
2100,julien is epic oh noez hope it works soon,1.0
2101,yeap,1.0
2102,yupp pink and sliver crystals just like xiaxue,1.0
2103,you re not an idiot girl,1.0
2104,ty for the follow hope you are well,1.0
2105,one fish to go please,1.0
2106,thanks for the tip just added her had look and she seems even more awesome than thought,1.0
2107,grocery shopping whilst hungry is no no smoked salmon even if im vegetarian is yummy no doubt about it hope ur settled,1.0
2108,stay positive at least its not hold head cold or chold chest cold,1.0
2109,finally home sooo thankful for my own bed,1.0
2110,could not think of haiku for the google wave team so left it blank hope this does not effect my application,1.0
2111,yeah doing my mechdraw hw now what time tomorrow bea has game in polo club and want to pass by hihi,1.0
2112,woohoo good friday for you then,1.0
2113,are you ready for june holiday,1.0
2114,better film even in two weeks great art is never finished it is abandoned know when to stop and lock,1.0
2115,not cocksure for sure,1.0
2116,power vote for here he on page,1.0
2117,goodnight twitter world its been day of highs and lows oh my but anywho grats mim twas great episode,1.0
2118,someday when become famous ll be quoting lyrics of my own songs,1.0
2119,nothing soothes smoker like cloud of nd hand smoke,1.0
2120,new rules say followfriday pimping per tweet so this week going for great web design studio in hk,1.0
2121,alll about me if you so should choose to like to read about me,1.0
2122,nice to know you sir my friends are admiring you and your works,1.0
2123,thanks man should be out later today,1.0
2124,am gone have to go to my connect group adios amigos remember you were born to be champion so be act like one,1.0
2125,welcome baby maybel,1.0
2126,lol in that case every follow,1.0
2127,he could so do both he ll be great either way,1.0
2128,working on my tutorial and cooking food for kyan and keeping an eye on him while he is playing,1.0
2129,thanks kim so nice of you,1.0
2130,that was fun just got back from seeing the bands krome chasing satellites at the queen hotel tasty beverages music dancing,1.0
2131,at school was getting people bags turning them inside out then shoving all the stuff back in then zipping them back up,1.0
2132,pretty cool,1.0
2133,works in ie now but gives straight lines instead of the route guess it not how it supposed to be,1.0
